"","idNum","date","problem","MDC","citationIssued","personSearch","vehicleSearch","preRace","race","gender","lat","long","policePrecinct","neighborhood"
"42111","17-306086",2017-08-13 04:51:55,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95302535,-93.29950275,5,"East Isles"
"42112","17-306088",2017-08-13 05:04:09,"suspicious","MDC","NO","NO","NO","Black","Black","Male",45.03544721,-93.29769625,4,"Webber - Camden"
"42113","17-306120",2017-08-13 07:15:23,"traffic","other",NA,NA,NA,NA,NA,NA,45.0084,-93.28184,4,"Hawthorne"
"42114","17-306140",2017-08-13 08:07:02,"suspicious","other",NA,NA,NA,NA,NA,NA,44.96002149,-93.25820367,3,"Ventura Village"
"42115","17-306145",2017-08-13 08:20:13,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.94131,-93.28689,5,"Lyndale"
"42117","17-306179",2017-08-13 10:04:10,"suspicious","MDC","NO","NO","NO","Unknown","White","Male",44.96454204,-93.26105566,3,"Ventura Village"
"42118","17-306188",2017-08-13 10:17:17,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95196,-93.24088,3,"Longfellow"
"42119","17-306201",2017-08-13 10:39:40,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.92071034,-93.20638509,3,"Hiawatha"
"42120","17-306246",2017-08-13 12:08:57,"suspicious","other",NA,NA,NA,NA,NA,NA,44.90795884,-93.26392033,3,"Page"
"42121","17-306249",2017-08-13 12:10:34,"suspicious","MDC","NO","NO","NO","White","White","Male",44.98490471,-93.27643014,1,"North Loop"
"42122","17-306265",2017-08-13 12:31:28,"traffic","MDC","NO","NO","NO","White","White","Male",44.9819,-93.23284,2,"Marcy Holmes"
"42123","17-306267",2017-08-13 12:35:39,"traffic","MDC","NO","NO","NO","Unknown","East African","Female",44.95107976,-93.22705037,3,"Longfellow"
"42124","17-306271",2017-08-13 12:37:36,"suspicious","other",NA,NA,NA,NA,NA,NA,44.99806942,-93.29717172,4,"Near - North"
"42127","17-306282",2017-08-13 13:02:12,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94834704,-93.27880784,5,"Lyndale"
"42128","17-306313",2017-08-13 14:15:11,"suspicious","MDC","NO","NO","NO","White","White","Male",45.01866,-93.31335,4,"Cleveland"
"42129","17-306339",2017-08-13 14:57:25,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.93497973,-93.28694367,5,"King Field"
"42130","17-306343",2017-08-13 15:01:26,"suspicious","MDC","NO","NO","NO","Black","Black","Male",44.97622405,-93.26910895,1,"Downtown West"
"42131","17-306357",2017-08-13 15:23:22,"suspicious","MDC","YES","NO","NO","Latino","Latino","Male",45.00783,-93.30821,4,"Jordan"
"42132","17-306366",2017-08-13 15:38:40,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.99806942,-93.29717172,4,"Near - North"
"42133","17-306388",2017-08-13 16:24:40,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.94228386,-93.26640027,3,"Central"
"42134","17-306394",2017-08-13 16:31:35,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95429631,-93.23859493,3,"Seward"
"42135","17-306395",2017-08-13 16:31:47,"traffic","MDC","YES","NO","NO","Unknown","Black","Female",44.97381,-93.27957,1,"Downtown West"
"42136","17-306422",2017-08-13 17:14:24,"suspicious","MDC","YES","YES","NO","Black","Black","Male",44.95912115,-93.25984484,3,"Midtown Phillips"
"42137","17-306432",2017-08-13 17:27:02,"traffic","MDC","YES","NO","NO","East African","East African","Male",44.94955167,-93.28134598,5,"Whittier"
"42138","17-306477",2017-08-13 18:28:16,"traffic","MDC","YES","NO","NO","Black","East African","Male",44.98865482,-93.28290436,1,"North Loop"
"42139","17-306478",2017-08-13 18:28:33,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.99914804,-93.29181556,4,"Near - North"
"42140","17-306491",2017-08-13 18:46:30,"traffic","MDC","YES","YES","NO","Unknown","Black","Male",45.02617,-93.26367,2,"Marshall Terrace"
"42141","17-306498",2017-08-13 18:53:30,"traffic","MDC","NO","NO","NO","Unknown","Other","Male",44.99254962,-93.28147966,4,"Near - North"
"42142","17-306501",2017-08-13 18:57:48,"suspicious","other",NA,NA,NA,NA,NA,NA,45.03554,-93.26289,2,"Columbia Park"
"42143","17-306504",2017-08-13 19:00:45,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.99910753,-93.27890309,4,"Near - North"
"42144","17-306507",2017-08-13 19:02:37,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95373,-93.27534,5,"Whittier"
"42145","17-306513",2017-08-13 19:08:12,"traffic","MDC","YES","NO","NO","Unknown","Asian","Male",44.99896556,-93.27514803,2,"Sheridan"
"42146","17-306517",2017-08-13 19:11:56,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.94926,-93.3021,5,"East Isles"
"42147","17-306529",2017-08-13 19:18:35,"suspicious","other",NA,NA,NA,NA,NA,NA,44.91180898,-93.27674683,5,"Tangletown"
"42148","17-306533",2017-08-13 19:20:43,"traffic","MDC","YES","NO","NO","Unknown","White","Male",44.99870142,-93.26994272,2,"St. Anthony West"
"42149","17-306561",2017-08-13 19:43:51,"traffic","MDC","YES","NO","NO","Unknown","White","Female",44.9916655,-93.20893158,2,"Como"
"42150","17-306565",2017-08-13 19:47:36,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.99019664,-93.25258432,2,"Nicollet Island - East Bank"
"42151","17-306572",2017-08-13 19:55:23,"traffic","MDC","YES","NO","NO","White","White","Female",44.9916655,-93.20893158,2,"Como"
"42152","17-306579",2017-08-13 20:00:04,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94485,-93.23612,3,"Corcoran"
"42153","17-306607",2017-08-13 20:23:14,"traffic","MDC","YES","NO","NO","White","White","Male",44.98392008,-93.23304847,2,"Marcy Holmes"
"42154","17-306615",2017-08-13 20:32:19,"traffic","MDC","YES","NO","NO","White","White","Male",44.98392008,-93.23304847,2,"Marcy Holmes"
"42155","17-306616",2017-08-13 20:33:29,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",44.94836055,-93.28492292,5,"Whittier"
"42156","17-306638",2017-08-13 21:00:01,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",45.00024,-93.28021,4,"Hawthorne"
"42157","17-306642",2017-08-13 21:02:46,"traffic","MDC","YES","NO","NO","Black","Black","Male",44.98000905,-93.23617077,2,"Marcy Holmes"
"42158","17-306648",2017-08-13 21:14:51,"suspicious","MDC","NO","NO","NO","White","White","Male",45.04119379,-93.28887405,4,"Lind - Bohanon"
"42159","17-306649",2017-08-13 21:15:16,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.92599904,-93.23466681,3,"Standish"
"42160","17-306657",2017-08-13 21:23:36,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.93323438,-93.25618258,3,"Bancroft"
"42161","17-306677",2017-08-13 21:38:47,"traffic","MDC","YES","NO","YES","Unknown","Black","Male",44.94835935,-93.25949392,3,"Midtown Phillips"
"42162","17-306692",2017-08-13 21:51:38,"suspicious","MDC","NO","NO","NO","White","Unknown","Male",44.96336,-93.245,3,"Seward"
"42163","17-306704",2017-08-13 22:07:48,"suspicious","MDC","NO","NO","NO","Latino","Latino","Male",45.01681,-93.23841,2,"Audubon Park"
"42164","17-306708",2017-08-13 22:15:42,"suspicious","MDC","NO","NO","NO","White","White","Female",45.0020624,-93.29717042,4,"Jordan"
"42165","17-306710",2017-08-13 22:16:46,"suspicious","MDC","NO","NO","NO","Unknown","Latino","Male",44.93595,-93.27145,3,"Central"
"42166","17-306722",2017-08-13 22:29:46,"suspicious","MDC","NO","NO","NO","Unknown","White","Male",45.00198818,-93.25372449,2,"Logan Park"
"42167","17-306731",2017-08-13 22:37:41,"traffic","MDC","YES","NO","NO","Unknown","Latino","Female",44.94836007,-93.26076768,3,"Powderhorn Park"
"42168","17-306748",2017-08-13 22:47:45,"traffic","MDC","YES","NO","NO","Unknown","Latino","Male",44.9483707,-93.24676939,3,"Corcoran"
"42169","17-306749",2017-08-13 22:48:40,"suspicious","MDC","NO","NO","NO","White","White","Male",44.94748459,-93.28810737,5,"Lyndale"
"42170","17-306792",2017-08-13 23:41:48,"traffic","MDC","YES","NO","NO","Unknown","White","Male",44.94758312,-93.21399806,3,"Cooper"
"42171","17-306830",2017-08-14 00:19:01,"traffic","MDC","YES","YES","YES","Unknown","White","Male",44.98749774,-93.25336333,2,"Marcy Holmes"
"42172","17-306832",2017-08-14 00:20:32,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95643627,-93.29058064,5,"Lowry Hill East"
"42173","17-306833",2017-08-14 00:20:42,"suspicious","MDC","NO","NO","NO","Unknown","White","Male",44.98638977,-93.25058011,2,"Marcy Holmes"
"42174","17-306864",2017-08-14 00:55:04,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.00363498,-93.21908566,2,"Northeast Park"
"42175","17-306866",2017-08-14 00:58:24,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",45.01316,-93.26619,2,"Bottineau"
"42176","17-306869",2017-08-14 01:06:54,"traffic","MDC","NO","NO","NO","Unknown","White","Male",45.0168,-93.26621,2,"Marshall Terrace"
"42177","17-306881",2017-08-14 01:23:18,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",45.00693356,-93.31460004,4,"Willard - Hay"
"42178","17-306887",2017-08-14 01:29:34,"suspicious","MDC","YES","NO","NO","Black","Black","Male",44.94044075,-93.27791575,5,"Lyndale"
"42179","17-306888",2017-08-14 01:29:38,"suspicious","MDC","YES","YES","NO","White","White","Male",44.9987,-93.26325,2,"St. Anthony West"
"42180","17-306918",2017-08-14 02:12:33,"traffic","MDC","NO","YES","NO","Unknown","Black","Male",45.0009,-93.26462,2,"Sheridan"
"42181","17-306925",2017-08-14 02:25:24,"suspicious","MDC","NO","NO","NO","Black","Black","Male",44.96275233,-93.23854144,3,"Seward"
"42182","17-306948",2017-08-14 03:07:37,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",45.01316515,-93.25490873,2,"Holland"
"42183","17-306969",2017-08-14 04:29:01,"traffic","other",NA,NA,NA,NA,NA,NA,44.97417911,-93.22869457,2,"University of Minnesota"
"42185","17-306986",2017-08-14 06:08:24,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.98076,-93.26898,1,"Downtown West"
"42186","17-307003",2017-08-14 07:13:46,"suspicious","MDC","NO","NO","NO","White","Unknown","Male",44.91880286,-93.25367287,3,"Northrop"
"42187","17-307012",2017-08-14 07:28:09,"traffic","MDC","NO","NO","NO","Unknown","White","Female",44.94748,-93.32058,5,"West Calhoun"
"42188","17-307024",2017-08-14 07:53:08,"suspicious","MDC","NO","NO","NO","Black","Black","Male",44.91971,-93.2626,3,"Field"
"42189","17-307035",2017-08-14 08:06:04,"suspicious","MDC","NO","NO","NO","East African","Unknown","Male",44.97360851,-93.22479655,2,"Prospect Park - East River Road"
"42190","17-307043",2017-08-14 08:21:42,"traffic","MDC","NO","NO","NO","White","White","Female",44.92958552,-93.27792165,5,"King Field"
"42191","17-307044",2017-08-14 08:24:45,"suspicious","MDC","NO","NO","NO","White","White","Male",44.96081,-93.30142,5,"Lowry Hill"
"42192","17-307048",2017-08-14 08:27:25,"traffic","MDC","NO","NO","NO","White","White","Male",44.91053523,-93.27779543,5,"Tangletown"
"42193","17-307051",2017-08-14 08:32:06,"traffic","MDC","NO","NO","NO","White","White","Female",44.91053523,-93.27779543,5,"Tangletown"
"42194","17-307057",2017-08-14 08:36:59,"traffic","MDC","NO","NO","NO","White","Black","Male",44.91053523,-93.27779543,5,"Tangletown"
"42195","17-307058",2017-08-14 08:40:56,"traffic","MDC","NO","NO","NO","White","White","Male",44.91053523,-93.27779543,5,"Tangletown"
"42196","17-307065",2017-08-14 08:54:13,"suspicious","MDC","NO","NO","NO","White","White","Male",44.92410009,-93.28701023,5,"King Field"
"42197","17-307077",2017-08-14 09:14:23,"suspicious","MDC","NO","NO","NO","Black","Black","Female",44.9784072,-93.27881908,1,"Downtown West"
"42198","17-307078",2017-08-14 09:16:52,"suspicious","MDC","NO","YES","NO","Latino","Latino","Male",44.94881103,-93.29827927,5,"Lowry Hill East"
"42199","17-307099",2017-08-14 09:47:17,"suspicious","MDC","NO","NO","NO","Black","Unknown","Unknown",44.95822156,-93.26257942,3,"Phillips West"
"42200","17-307139",2017-08-14 10:20:36,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.99197091,-93.28953705,4,"Near - North"
"42201","17-307149",2017-08-14 10:26:57,"suspicious","MDC","NO","NO","NO","East African","East African","Male",44.96773,-93.24727,1,"Cedar Riverside"
"42202","17-307159",2017-08-14 10:33:01,"traffic","MDC","NO","NO","NO","White","White","Female",44.91958696,-93.28509633,5,"Tangletown"
"42203","17-307171",2017-08-14 10:40:24,"traffic","MDC","NO","NO","NO","White","White","Female",44.91958696,-93.28509633,5,"Tangletown"
"42204","17-307185",2017-08-14 10:47:40,"traffic","MDC","NO","NO","NO","White","White","Male",44.91959585,-93.28379547,5,"King Field"
"42205","17-307188",2017-08-14 10:48:38,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95734779,-93.25304783,3,"Midtown Phillips"
"42206","17-307197",2017-08-14 10:53:34,"traffic","MDC","NO","NO","NO","White","Black","Male",44.91959585,-93.28379547,5,"King Field"
"42207","17-307198",2017-08-14 10:55:38,"traffic","MDC","NO","NO","NO","Black","Black","Female",44.99896379,-93.23411934,2,"Mid - City Industrial"
"42208","17-307203",2017-08-14 10:57:07,"suspicious","MDC","NO","NO","NO","White","White","Female",44.94751267,-93.26520773,3,"Central"
"42209","17-307204",2017-08-14 10:58:28,"traffic","MDC","NO","NO","NO","Unknown","White","Female",45.01324,-93.30697,4,"Folwell"
"42210","17-307221",2017-08-14 11:12:38,"suspicious","MDC","NO","NO","NO","Native American","Native American","Female",44.95007,-93.25376,3,"Midtown Phillips"
"42211","17-307223",2017-08-14 11:14:48,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97968,-93.27243,1,"Downtown West"
"42212","17-307244",2017-08-14 11:24:53,"suspicious","MDC","NO","YES","NO","Unknown","Black","Male",44.96641,-93.28858,5,"Lowry Hill"
"42213","17-307245",2017-08-14 11:25:35,"suspicious","MDC","NO","YES","NO","Black","Black","Female",44.97577,-93.27796,1,"Downtown West"
"42214","17-307257",2017-08-14 11:35:16,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97095014,-93.27532103,1,"Loring Park"
"42215","17-307286",2017-08-14 12:00:13,"traffic","MDC","YES","NO","NO","Unknown","Black","Male",45.01503,-93.30445,4,"Folwell"
"42216","17-307287",2017-08-14 12:01:29,"suspicious","other",NA,NA,NA,NA,NA,NA,44.9788,-93.27365,1,"Downtown West"
"42217","17-307291",2017-08-14 12:06:00,"suspicious","MDC","NO","NO","NO","White","Unknown","Male",44.98123,-93.26674,1,"Downtown West"
"42218","17-307301",2017-08-14 12:13:23,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.98379,-93.2667,1,"North Loop"
"42219","17-307318",2017-08-14 12:28:40,"suspicious","other",NA,NA,NA,NA,NA,NA,44.95643679,-93.28803756,5,"Whittier"
"42220","17-307327",2017-08-14 12:31:40,"suspicious","MDC","YES","YES","NO","Black","Black","Male",44.99914804,-93.29181556,4,"Near - North"
"42221","17-307342",2017-08-14 12:37:04,"traffic","MDC","YES","YES","YES","Unknown","Black","Male",44.95553,-93.27659,5,"Whittier"
"42222","17-307359",2017-08-14 12:47:12,"traffic","MDC","NO","NO","NO","White","White","Male",44.94920528,-93.2880931,5,"Lowry Hill East"
"42223","17-307371",2017-08-14 12:51:19,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97757335,-93.27074123,1,"Downtown West"
"42224","17-307377",2017-08-14 12:54:31,"traffic","MDC","NO","NO","NO","White","Asian","Female",44.95912439,-93.28865867,5,"Lowry Hill East"
"42225","17-307378",2017-08-14 12:55:52,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",45.01685,-93.30825,4,"Folwell"
"42226","17-307379",2017-08-14 12:56:13,"suspicious","MDC","NO","NO","NO","Unknown","East African","Female",44.96273,-93.25396,3,"Ventura Village"
"42227","17-307381",2017-08-14 12:57:28,"traffic","MDC","NO","NO","NO","White","White","Female",44.9875,-93.25783,2,"Nicollet Island - East Bank"
"42228","17-307382",2017-08-14 12:58:10,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97957,-93.27257,1,"Downtown West"
"42229","17-307400",2017-08-14 13:05:11,"suspicious","MDC","NO","NO","NO","White","White","Male",44.94834712,-93.28052287,5,"Whittier"
"42230","17-307423",2017-08-14 13:20:38,"traffic","other",NA,NA,NA,NA,NA,NA,44.9915,-93.30069,4,"Near - North"
"42231","17-307427",2017-08-14 13:24:36,"suspicious","MDC","NO","YES","NO","White","White","Male",44.93682774,-93.27791461,5,"King Field"
"42232","17-307429",2017-08-14 13:24:45,"suspicious","MDC","YES","NO","NO","Unknown","Unknown","Male",44.98775902,-93.24752259,2,"Marcy Holmes"
"42233","17-307474",2017-08-14 13:47:38,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",44.99876,-93.30695,4,"Willard - Hay"
"42234","17-307550",2017-08-14 14:49:26,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97996756,-93.27316614,1,"Downtown West"
"42235","17-307551",2017-08-14 14:49:46,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",44.95643946,-93.25241411,3,"Midtown Phillips"
"42236","17-307557",2017-08-14 14:52:25,"traffic","MDC","YES","YES","YES","Black","Black","Male",44.9879,-93.30574,4,"Near - North"
"42237","17-307562",2017-08-14 14:54:20,"suspicious","other",NA,NA,NA,NA,NA,NA,44.90535,-93.23103,3,"Keewaydin"
"42238","17-307563",2017-08-14 14:54:40,"traffic","MDC","NO","NO","NO","White","Latino","Female",44.94660031,-93.28053439,5,"Lyndale"
"42239","17-307573",2017-08-14 15:04:18,"suspicious","MDC","YES","NO","NO","Unknown","Unknown","Unknown",44.95015004,-93.27536654,5,"Whittier"
"42240","17-307582",2017-08-14 15:09:51,"traffic","MDC","NO","NO","NO","White","White","Female",44.96079217,-93.31085119,5,"Kenwood"
"42241","17-307589",2017-08-14 15:13:55,"traffic","other",NA,NA,NA,NA,NA,NA,44.9915,-93.30822,4,"Willard - Hay"
"42242","17-307590",2017-08-14 15:14:27,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97449561,-93.28102208,1,"Loring Park"
"42243","17-307592",2017-08-14 15:15:29,"traffic","MDC","NO","NO","NO","White","White","Male",44.96079217,-93.31085119,5,"Kenwood"
"42244","17-307598",2017-08-14 15:19:06,"traffic","MDC","NO","NO","NO","White","White","Female",44.96079217,-93.31085119,5,"Kenwood"
"42245","17-307606",2017-08-14 15:24:26,"suspicious","MDC","NO","YES","YES","Black","Black","Male",44.90357,-93.21398,3,"Morris Park"
"42246","17-307607",2017-08-14 15:24:53,"traffic","MDC","YES","NO","NO","Unknown","Black","Female",44.99307,-93.30446,4,"Willard - Hay"
"42247","17-307612",2017-08-14 15:27:59,"traffic","MDC","NO","NO","NO","White","White","Male",44.95195349,-93.28743536,5,"Whittier"
"42248","17-307627",2017-08-14 15:44:11,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",44.98539175,-93.30449701,4,"Near - North"
"42249","17-307630",2017-08-14 15:46:54,"traffic","MDC","YES","NO","NO","Black","Black","Female",44.96179531,-93.27148561,5,"Whittier"
"42250","17-307692",2017-08-14 16:33:16,"traffic","MDC","NO","NO","NO","Black","Black","Female",45.01595006,-93.30825147,4,"Folwell"
"42251","17-307702",2017-08-14 16:41:01,"traffic","MDC","NO","NO","NO","Unknown","Black","Male",45.02038,-93.2981,4,"Folwell"
"42252","17-307706",2017-08-14 16:41:59,"suspicious","MDC","NO","NO","NO","Native American","Unknown","Male",44.95007,-93.24995,3,"East Phillips"
"42253","17-307710",2017-08-14 16:46:59,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.01235203,-93.30823595,4,"Jordan"
"42254","17-307733",2017-08-14 17:06:24,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.94920528,-93.2880931,5,"Lowry Hill East"
"42255","17-307738",2017-08-14 17:11:57,"traffic","MDC","NO","NO","NO","White","White","Male",45.0114416,-93.31398254,4,"Jordan"
"42256","17-307752",2017-08-14 17:23:01,"traffic","MDC","YES","NO","NO","Unknown","Unknown","Unknown",44.99943921,-93.30443026,4,"Willard - Hay"
"42257","17-307756",2017-08-14 17:25:38,"traffic","MDC","NO","NO","NO","Unknown","White","Male",45.03253248,-93.24723071,2,"Waite Park"
"42258","17-307762",2017-08-14 17:29:59,"suspicious","MDC","NO","NO","NO","Unknown","White","Male",44.9038,-93.27682,5,"Windom"
"42259","17-307763",2017-08-14 17:31:26,"suspicious","MDC","NO","NO","NO","Native American","Unknown","Female",44.95463771,-93.25371857,3,"Midtown Phillips"
"42260","17-307771",2017-08-14 17:37:53,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",44.99806942,-93.29717172,4,"Near - North"
"42261","17-307779",2017-08-14 17:47:42,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.97135,-93.21939,2,"Prospect Park - East River Road"
"42262","17-307787",2017-08-14 17:53:44,"traffic","MDC","NO","YES","YES","White","White","Male",45.03554366,-93.26120974,2,"Columbia Park"
"42263","17-307789",2017-08-14 17:54:31,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.01505,-93.30825,4,"Cleveland"
"42264","17-307802",2017-08-14 18:05:17,"traffic","MDC","NO","NO","NO","Black","Black","Male",44.99913,-93.28494,4,"Hawthorne"
"42265","17-307812",2017-08-14 18:14:07,"suspicious","MDC","YES","NO","NO","Unknown","Unknown","Unknown",44.96345478,-93.28560058,5,"Steven's Square - Loring Heights"
"42266","17-307828",2017-08-14 18:26:19,"suspicious","MDC","YES","NO","NO","Black","Black","Male",44.96471066,-93.27781232,5,"Steven's Square - Loring Heights"
"42267","17-307843",2017-08-14 18:44:25,"suspicious","MDC","NO","NO","NO","Black","Black","Male",44.99915,-93.29412,4,"Jordan"
"42269","17-307869",2017-08-14 19:03:17,"traffic","MDC","YES","NO","NO","Black","Black","Male",45.00525,-93.25628,2,"Logan Park"
"42270","17-307870",2017-08-14 19:04:54,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.99914,-93.28799,4,"Hawthorne"
"42271","17-307873",2017-08-14 19:07:29,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94835,-93.2716,3,"Central"
"42272","17-307893",2017-08-14 19:25:21,"traffic","MDC","NO","NO","NO","Black","Black","Male",44.99915,-93.29412,4,"Jordan"
"42273","17-307952",2017-08-14 20:21:56,"traffic","MDC","NO","NO","NO","Unknown","Asian","Male",44.99698,-93.22692,2,"Mid - City Industrial"
"42274","17-307968",2017-08-14 20:37:41,"suspicious","other",NA,NA,NA,NA,NA,NA,44.94655,-93.2563,3,"Powderhorn Park"
"42275","17-307978",2017-08-14 20:48:07,"traffic","MDC","NO","NO","NO","Unknown","Other","Male",44.98443057,-93.24726867,2,"Marcy Holmes"
"42276","17-307986",2017-08-14 20:57:50,"suspicious","MDC","NO","NO","NO","Native American","Unknown","Unknown",45.007092,-93.31204918,4,"Jordan"
"42277","17-307994",2017-08-14 21:03:19,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.02680675,-93.31094254,4,"Victory"
"42278","17-308013",2017-08-14 21:10:32,"suspicious","MDC","NO","YES","NO","East African","Black","Male",44.94836,-93.25632,3,"Powderhorn Park"
"42279","17-308034",2017-08-14 21:29:59,"suspicious","MDC","NO","YES","NO","Native American","Native American","Female",44.95823569,-93.25239248,3,"Midtown Phillips"
"42280","17-308041",2017-08-14 21:34:32,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97957,-93.27257,1,"Downtown West"
"42281","17-308042",2017-08-14 21:35:01,"suspicious","other",NA,NA,NA,NA,NA,NA,44.97957,-93.27257,1,"Downtown West"
"42282","17-308053",2017-08-14 21:41:07,"traffic","MDC","NO","NO","NO","Unknown","East African","Female",44.96525,-93.24726,3,"Seward"
"42283","17-308073",2017-08-14 21:55:15,"traffic","MDC","NO","YES","NO","Unknown","East African","Male",44.94836,-93.25632,3,"Powderhorn Park"
"42284","17-308083",2017-08-14 22:00:58,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.99828543,-93.29563845,4,"Near - North"
"42285","17-308089",2017-08-14 22:06:40,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.93958,-93.26762,3,"Central"
"42286","17-308100",2017-08-14 22:14:33,"traffic","MDC","YES","YES","YES","Unknown","Black","Male",44.97359,-93.27697,1,"Downtown West"
"42287","17-308108",2017-08-14 22:19:51,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.00389128,-93.26949777,2,"Sheridan"
"42288","17-308112",2017-08-14 22:23:02,"suspicious","MDC","NO","NO","NO","Unknown","Unknown","Unknown",45.04756,-93.30425,4,"Shingle Creek"
"42289","17-308113",2017-08-14 22:23:16,"traffic","MDC","NO","NO","NO","Unknown","White","Male",44.95880633,-93.24537929,3,"East Phillips"
"42290","17-308128",2017-08-14 22:36:31,"suspicious","MDC","NO","YES","YES","Latino","Latino","Male",44.94565,-93.25629,3,"Powderhorn Park"
"42291","17-308144",2017-08-14 22:48:43,"suspicious","MDC","NO","YES","NO","Latino","Latino","Male",44.94655,-93.2563,3,"Powderhorn Park"
"42292","17-308145",2017-08-14 22:53:16,"suspicious","MDC","NO","NO","NO","Black","Unknown","Male",44.93141561,-93.24226753,3,"Standish"
"42293","17-308146",2017-08-14 22:54:31,"suspicious","MDC","NO","NO","NO","Unknown","Black","Male",44.98422178,-93.28110837,1,"North Loop"
"42294","17-308156",2017-08-14 22:59:46,"traffic","MDC","NO","NO","NO","Unknown","East African","Male",44.96269638,-93.28208,5,"Whittier"
"42295","17-308169",2017-08-14 23:08:06,"suspicious","MDC","NO","NO","NO","East African","East African","Male",44.97360851,-93.22479655,2,"Prospect Park - East River Road"
"42296","17-308186",2017-08-14 23:25:34,"suspicious","MDC","NO","YES","NO","Black","Black","Male",45.0168,-93.27228,2,"Marshall Terrace"
"42297","17-308191",2017-08-14 23:28:15,"traffic","MDC","NO","YES","YES","Unknown","Black","Female",45.01311,-93.28068,4,"McKinley"
"42298","17-308199",2017-08-14 23:33:18,"suspicious","MDC","NO","NO","NO","Black","Unknown","Unknown",44.96717526,-93.24725864,1,"Cedar Riverside"
"42299","17-308214",2017-08-14 23:42:10,"traffic","MDC","YES","NO","NO","White","White","Male",44.97165141,-93.24919557,1,"Cedar Riverside"
"42300","17-308219",2017-08-14 23:48:28,"traffic","MDC","NO","NO","NO","Unknown","Latino","Male",45.01317,-93.26313,2,"Holland"
"42301","17-308234",2017-08-15 00:05:48,"traffic","MDC","YES","YES","YES","Unknown","Latino","Male",44.9466,-93.28303,5,"Lyndale"
"42302","17-308241",2017-08-15 00:08:56,"traffic","MDC","NO","YES","YES","Unknown","White","Male",45.01316,-93.2509,2,"Holland"
"42303","17-308248",2017-08-15 00:30:40,"traffic","MDC","NO","NO","NO","Unknown","Black","Female",44.97957,-93.27257,1,"Downtown West"
"42304","17-308263",2017-08-15 00:45:01,"suspicious","MDC","NO","YES","NO","Black","Black","Male",44.9268,-93.28828,5,"King Field"
"42305","17-308265",2017-08-15 00:48:27,"suspicious","MDC","NO","NO","NO","Latino","Unknown","Male",44.9251334,-93.21991017,3,"Hiawatha"
